40	74	3
41	42	6
41	43	6
41	44	3
41	45	1
41	47	1
41	48	6
41	49	3
41	50	1
41	51	2
41	52	1
41	53	3
41	54	2
41	55	8
41	56	7
41	57	1
41	58	1
41	59	7
41	60	1
41	61	1
41	62	1
41	63	2
41	65	6
41	66	5
41	67	2
41	68	4
41	69	4
41	70	4
41	72	1
41	73	2
42	43	5
42	44	4
42	45	1
42	46	1
42	47	5
42	48	7
42	49	3
42	50	2
42	51	1
42	52	1
42	53	3
42	55	13
42	56	6
42	58	1
42	59	6
42	60	1
42	61	1
42	62	4
42	63	6
42	64	1
42	65	5
42	67	3
42	68	3
42	69	2
42	70	4
42	72	2
42	73	4
42	75	2
42	76	1
43	44	18
43	45	2
43	46	1
43	47	2
43	48	12
43	49	1
43	50	7
43	51	3
43	52	3
43	53	3
43	54	2
43	55	11
43	56	14
43	57	3
43	58	5
43	59	5
43	60	2
43	62	2
43	63	2
43	64	4
43	65	21
43	66	7
43	67	3
43	68	5
43	69	3
43	70	7
43	71	2
43	72	3
43	73	2
43	75	2
43	76	13
44	46	2
44	47	2
44	48	15
44	49	2
44	50	3
44	51	1
44	52	4
44	53	2
44	54	1
44	55	11
44	56	12
44	57	1
44	58	7
44	59	2
44	60	4
44	61	2
44	62	3
44	63	4
44	64	5
44	65	28
44	66	4
44	67	2
44	68	2
44	69	2
44	70	8
44	71	2
44	72	4
44	73	2
44	74	1
44	75	1
44	76	10
45	46	1
45	47	5
45	48	1
45	50	1
45	51	5
45	53	1
45	54	1
45	55	4
45	56	1
45	57	2
45	60	1
45	61	1
45	62	3
45	63	3
45	66	1
45	67	4
45	68	1
45	71	2
45	72	1
45	73	3
45	74	2
46	48	2
46	49	1
46	52	1
46	55	3
46	56	1
46	57	2
46	61	1
46	63	1
46	64	1
46	65	1
46	66	1
46	67	1
46	68	2
46	71	3
46	73	1
46	75	1
47	48	4
47	50	1
47	51	1
47	52	1
47	54	1
47	55	3
47	56	1
47	57	2
47	59	3
47	61	3
47	62	5
47	63	6
47	64	1
47	65	2
47	66	1
47	67	3
47	68	1
47	69	2
47	70	3
47	71	1
47	72	1
47	73	6
47	74	5
47	76	1
48	49	3
48	50	6
48	51	1
48	52	3
48	53	3
48	54	2
48	55	13
48	56	12
48	57	3
48	58	3
48	59	4
48	60	4
48	61	4
48	62	2
48	63	5
48	64	4
48	65	13
48	66	7
48	67	5
48	68	1
48	69	1
48	70	6
48	71	2
48	72	4
48	73	4
48	74	1
48	76	5
49	50	1
49	55	5
49	56	1
49	57	2
49	58	3
49	61	1
49	63	1
49	64	4
49	65	1
49	66	3
49	72	2
49	74	2
50	51	3
50	52	1
50	53	2
50	54	3
50	55	2
50	56	3
50	57	6
50	58	2
50	59	1
50	60	1
50	61	2
50	62	2
50	63	1
50	64	2
50	65	3
50	66	2
50	67	3
50	68	2
50	69	1
50	70	3
50	71	2
50	72	4
50	73	3
50	74	3
50	75	3
51	54	2
51	55	3
51	56	2
51	59	1
51	62	2
51	64	1
51	65	1
51	66	1
51	67	5
51	71	1
51	72	3
51	73	1
52	53	2
52	54	1
52	56	1
52	59	1
52	60	1
52	61	1
52	64	1
52	65	3
52	68	2
52	69	1
52	70	4
52	72	1
52	73	1
52	76	1
53	55	5
53	56	4
53	57	2
53	58	2
53	59	6
53	61	2
53	63	1
53	65	3
53	66	1
53	68	2
53	70	3
53	72	1
53	73	2
53	74	1
53	76	1
54	55	4
54	56	2
54	57	3
54	58	1
54	59	1
54	64	2
54	65	2
54	66	1
54	67	4
54	68	2
54	69	2
54	70	1
54	71	1
54	73	3
55	56	15
55	57	1
55	58	3
55	59	6
55	60	3
55	61	1
55	62	2
55	63	3
55	64	3
55	65	14
55	66	5
55	67	7
55	68	1
55	69	2
55	70	1
55	71	5
55	72	2
55	73	10
55	74	2
55	75	2
55	76	3
56	57	2
56	58	3
56	59	7
56	61	2
56	62	2
56	63	3
56	64	2
56	65	14
56	66	8
56	67	6
56	68	2
56	69	3
56	70	3
56	71	1
56	72	1
56	73	3
56	75	2
56	76	7
57	58	1
57	59	1
57	60	1
57	61	1
57	63	1
57	64	2
57	66	1
57	67	3
57	68	1
57	69	1
57	70	1
57	72	1
57	73	1
57	74	1
57	75	1
58	59	2
58	62	1
58	63	3
58	64	4
58	65	4
58	66	3
58	67	2
58	68	1
58	69	2
58	70	1
58	72	1
58	73	2
58	74	1
58	75	1
58	76	1
59	60	1
59	62	2
59	63	2
59	64	2
59	65	4
59	66	2
59	68	6
59	69	3
59	70	4
59	71	1
59	72	1
59	73	4
59	74	1
59	75	1
60	62	2
60	65	4
60	67	1
60	69	3
60	70	5
60	72	1
60	74	2
61	62	2
61	63	2
61	65	2
61	66	1
61	67	3
61	70	3
61	71	1
61	72	2
61	73	4
61	74	1
61	75	2
62	63	5
62	65	2
62	69	1
62	70	4
62	71	2
62	72	1
62	73	3
62	74	4
62	75	2
62	76	1
63	65	4
63	67	1
63	68	1
63	69	2
63	70	5
63	71	1
63	73	3
63	74	3
63	75	1
64	65	4
64	66	3
64	67	1
64	68	2
64	69	1
64	70	2
64	71	1
64	72	2
64	73	3
64	74	1
65	66	6
65	67	1
65	68	2
65	69	6
65	70	10
65	71	2
65	72	4
65	73	2
65	74	1
65	76	9
66	67	3
66	68	1
66	69	1
66	70	1
66	72	3
66	73	1
66	76	1
67	68	1
67	70	1
67	71	1
67	73	5
67	74	1
67	75	1
67	76	1
68	70	3
68	71	1
68	72	1
68	73	3
68	76	1
69	70	6
69	74	1
69	75	1
70	71	7
70	72	2
70	73	5
70	74	4
70	75	1
70	76	2
71	72	1
71	73	5
71	74	2
73	74	2
73	75	4
73	76	1
74	75	1
